,date,team1,team2,score1,score2,xg1,xg2,FTR,season_period,home_elo,away_elo,FTR_alpha,xg1_5g_avg,xg2_5g_avg,gd_5g_avg,game1,game2,game3,game4,game5,HomeWin,AwayWin,Draw
638,2018-01-04,Tottenham Hotspur,WestHam,1.0,1.0,1.85,0.73,2,1,1917.28344727,1651.06750488,D,2.3560000000000003,0.7459999999999999,2.0,H,D,H,H,H,0.087,0.84,0.073
639,2018-01-13,Tottenham Hotspur,Everton,4.0,0.0,4.65,0.43,0,1,1909.99951172,1692.72595215,H,2.4400000000000004,0.7040000000000001,1.8,D,H,H,H,D,0.863,0.002,0.135
640,2018-01-31,Tottenham Hotspur,ManUtd,2.0,0.0,1.53,0.49,0,1,1909.40966797,1911.19445801,H,2.968,0.648,2.6,H,H,H,D,H,0.0,0.053,0.947
641,2018-02-10,Tottenham Hotspur,Arsenal,1.0,0.0,3.0,0.61,0,1,1919.54504395,1824.56652832,H,2.708,0.5820000000000001,2.2,H,H,D,H,H,0.037,0.947,0.016
642,2018-03-03,Tottenham Hotspur,Huddersfield Town,2.0,0.0,1.78,0.13,0,1,1939.39709473,1569.3371582,H,2.864,0.61,2.0,H,D,H,H,H,0.886,0.104,0.009
643,2018-04-14,Tottenham Hotspur,ManCity,1.0,3.0,0.6,3.13,1,2,1940.01123047,1958.46899414,A,2.562,0.4779999999999999,1.8,D,H,H,H,H,0.983,0.004,0.013
644,2018-04-30,Tottenham Hotspur,Watford,2.0,0.0,1.81,1.78,0,2,1923.54589844,1623.49450684,H,2.312,0.958,1.4,H,H,H,H,A,0.004,0.979,0.017
645,2018-05-09,Tottenham Hotspur,Newcastle,1.0,0.0,0.83,0.81,0,2,1909.10717773,1650.59204102,H,1.7440000000000002,1.228,1.0,H,H,H,A,H,0.998,0.002,0.0
646,2018-05-13,Tottenham Hotspur,Leicester City,5.0,4.0,1.98,1.34,0,2,1910.95861816,1698.04309082,H,1.604,1.2920000000000005,0.8,H,H,A,H,H,0.999,0.001,0.0
647,2018-08-18,Tottenham Hotspur,Fulham,3.0,1.0,3.05,1.3,0,0,1918.77148438,1622.15246582,H,1.4,1.4380000000000002,0.8,H,A,H,H,H,0.0,0.999,0.001
648,2018-09-15,Tottenham Hotspur,Liverpool,1.0,2.0,0.97,2.71,1,0,1916.29187012,1927.13830566,A,1.6540000000000001,1.6720000000000002,0.8,A,H,H,H,H,0.005,0.991,0.004
649,2018-10-06,Tottenham Hotspur,Cardiff City,1.0,0.0,2.18,1.32,0,0,1886.67089844,1543.01574707,H,1.7280000000000002,1.588,1.0,H,H,H,H,A,0.001,0.997,0.002
650,2018-10-29,Tottenham Hotspur,ManCity,0.0,1.0,0.54,2.15,1,0,1891.8885498,1978.15222168,A,1.8019999999999998,1.496,0.8,H,H,H,A,H,0.0,0.98,0.02
651,2018-11-24,Tottenham Hotspur,Chelsea,3.0,1.0,4.03,1.29,0,0,1892.57885742,1867.59533691,H,1.7439999999999998,1.764,0.4,H,H,A,H,A,0.511,0.471,0.018
652,2018-12-05,Tottenham Hotspur,Southampton,3.0,1.0,2.05,1.81,0,1,1893.96435547,1618.11376953,H,2.154,1.754,0.6,H,A,H,A,H,0.0,1.0,0.0
653,2018-12-15,Tottenham Hotspur,Burnley,1.0,0.0,2.17,0.46,0,1,1907.22680664,1616.76208496,H,1.954,1.856,0.6,A,H,A,H,H,0.782,0.003,0.215
654,2018-12-26,Tottenham Hotspur,Bournemouth,5.0,0.0,2.23,1.28,0,1,1917.30786133,1670.83398438,H,2.194,1.406,1.0,H,A,H,H,H,0.99,0.002,0.008
655,2018-12-29,Tottenham Hotspur,Wolverhampton,1.0,3.0,0.35,1.05,1,1,1921.73669434,1623.35205078,A,2.204,1.398,1.8,A,H,H,H,H,1.0,0.0,0.0
656,2019-01-13,Tottenham Hotspur,ManUtd,0.0,1.0,2.14,0.9,1,1,1903.80615234,1854.82348633,A,2.166,1.178,1.6,H,H,H,H,A,1.0,0.0,0.0
657,2019-01-30,Tottenham Hotspur,Watford,2.0,1.0,1.75,0.74,0,1,1895.3815917999998,1659.68737793,H,1.7879999999999998,1.1,1.0,H,H,H,A,A,0.002,0.996,0.002
658,2019-02-02,Tottenham Hotspur,Newcastle,1.0,0.0,3.07,0.56,0,1,1897.48486328,1644.73083496,H,1.7280000000000002,0.8859999999999999,0.8,H,H,A,A,H,0.002,0.997,0.001
659,2019-02-10,Tottenham Hotspur,Leicester City,3.0,1.0,1.18,3.18,0,1,1899.44714355,1684.39147949,H,1.908,0.906,0.8,H,A,A,H,H,1.0,0.0,0.0
660,2019-03-02,Tottenham Hotspur,Arsenal,1.0,1.0,1.65,3.22,2,1,1891.22241211,1848.32421875,D,1.6980000000000002,1.286,0.2,A,A,H,H,H,0.999,0.0,0.001
661,2019-04-03,Tottenham Hotspur,Crystal Palace,2.0,0.0,2.04,0.57,0,2,1894.24157715,1698.17590332,H,1.958,1.7200000000000002,0.6,A,H,H,H,D,0.0,0.999,0.001
662,2019-04-13,Tottenham Hotspur,Huddersfield Town,4.0,0.0,2.33,0.95,0,2,1907.73486328,1504.8236084,H,1.938,1.6540000000000004,1.2,H,H,H,D,H,0.281,0.716,0.003
663,2019-04-23,Tottenham Hotspur,Brighton and Hove Albion,1.0,0.0,1.48,0.2,0,2,1912.1295165999998,1602.32446289,H,2.0540000000000003,1.6960000000000002,1.8,H,H,D,H,H,0.0,0.999,0.001
664,2019-04-27,Tottenham Hotspur,WestHam,0.0,1.0,1.73,1.04,1,2,1913.46716309,1678.07226562,A,1.736,1.624,1.8,H,D,H,H,H,0.0,0.994,0.006
665,2019-05-12,Tottenham Hotspur,Everton,2.0,2.0,0.86,2.43,2,2,1902.6484375,1763.89562988,D,1.8459999999999999,1.1960000000000002,1.2,D,H,H,H,A,0.16,0.821,0.02
666,2016-11-19,Watford,Leicester City,2.0,1.0,0.76,1.28,0,0,1643.5579834,1777.86218262,H,1.31,1.3780000000000001,0.0,A,A,H,D,H,0.0,0.986,0.014
667,2016-11-27,Watford,Stoke City,0.0,1.0,0.66,0.8,1,0,1650.27575684,1657.89221191,A,1.3099999999999998,1.26,0.4,A,H,D,H,H,0.0,0.999,0.001
668,2016-12-10,Watford,Everton,3.0,2.0,1.74,1.4,0,1,1630.42224121,1695.05541992,H,1.156,1.036,0.6,H,D,H,H,A,0.0,0.99,0.01
669,2016-12-26,Watford,Crystal Palace,1.0,1.0,1.0,1.48,2,1,1628.21606445,1617.16308594,D,1.152,0.998,0.4,D,H,H,A,H,0.0,1.0,0.0
670,2017-01-01,Watford,Tottenham Hotspur,1.0,4.0,1.29,2.88,1,1,1626.08007812,1823.72827148,A,1.0859999999999999,1.044,0.4,H,H,A,H,D,1.0,0.0,0.0
671,2017-01-14,Watford,Middlesbrough,0.0,0.0,0.88,0.43,2,1,1610.3112793,1604.02087402,D,1.09,1.568,-0.4,H,A,H,D,A,0.999,0.001,0.0
672,2017-02-04,Watford,Burnley,2.0,1.0,1.46,1.37,0,1,1626.03808594,1645.80541992,H,1.114,1.398,-0.6,A,H,D,A,D,1.0,0.0,0.0
673,2017-02-25,Watford,WestHam,1.0,1.0,0.95,1.76,2,1,1625.40698242,1679.70568848,D,1.274,1.5119999999999998,-0.2,H,D,A,D,H,0.995,0.001,0.004
674,2017-03-04,Watford,Southampton,3.0,4.0,1.38,1.91,1,1,1625.12695312,1693.05114746,A,1.1159999999999999,1.584,-0.4,D,A,D,H,D,0.0,0.998,0.002
675,2017-04-01,Watford,Sunderland,1.0,0.0,1.52,0.47,0,2,1612.53112793,1583.0189209,H,1.192,1.67,-0.6,A,D,H,D,A,0.286,0.461,0.253
676,2017-04-04,Watford,WestBrom,2.0,0.0,0.75,1.94,0,2,1618.08081055,1683.81848145,H,1.238,1.188,0.2,D,H,D,A,H,1.0,0.0,0.0
677,2017-04-15,Watford,Swansea City,1.0,0.0,1.27,0.83,0,2,1625.0690918,1599.72753906,H,1.2120000000000002,1.4899999999999998,0.6,H,D,A,H,H,0.0,0.995,0.005
678,2017-05-01,Watford,Liverpool,0.0,1.0,0.23,0.54,1,2,1621.1907959,1815.39685059,A,1.1740000000000002,1.382,0.6,D,A,H,H,H,0.0,1.0,0.0
679,2017-05-21,Watford,ManCity,0.0,5.0,0.85,4.05,1,2,1606.85241699,1852.37219238,A,1.03,1.138,0.4,A,H,H,H,A,0.001,0.805,0.194
680,2017-08-12,Watford,Liverpool,3.0,3.0,1.99,2.36,2,0,1601.16577148,1835.13354492,D,0.924,1.5659999999999998,-0.4,H,H,H,A,A,0.966,0.0,0.033
681,2017-08-26,Watford,Brighton and Hove Albion,0.0,0.0,0.3,0.96,2,0,1626.62866211,1577.39196777,D,1.018,1.944,-0.6,H,H,A,A,D,0.001,0.883,0.117
682,2017-09-16,Watford,ManCity,0.0,6.0,0.96,3.62,1,0,1642.4465332,1897.02270508,A,0.928,1.7479999999999998,-1.0,H,A,A,D,D,0.236,0.628,0.135
683,2017-10-14,Watford,Arsenal,2.0,1.0,1.7,0.93,0,0,1654.57519531,1863.22155762,H,0.866,2.306,-2.4,A,A,D,D,A,0.032,0.958,0.01
684,2017-10-28,Watford,Stoke City,0.0,1.0,1.29,0.34,1,0,1666.63562012,1668.62585449,A,1.16,2.384,-2.0,A,D,D,A,H,0.0,1.0,0.0
685,2017-11-19,Watford,WestHam,2.0,0.0,1.33,1.81,0,0,1651.36437988,1648.86193848,H,1.248,1.642,-1.2,D,D,A,H,A,0.0,0.999,0.001
686,2017-11-28,Watford,ManUtd,2.0,4.0,1.35,1.23,1,0,1665.13574219,1894.68383789,A,1.1159999999999999,1.5319999999999998,-0.8,D,A,H,A,H,0.118,0.004,0.878
687,2017-12-02,Watford,Tottenham Hotspur,1.0,1.0,0.29,1.09,2,1,1659.41601562,1903.90380859,D,1.3259999999999998,1.586,-1.2,A,H,A,H,A,0.862,0.015,0.123
688,2017-12-16,Watford,Huddersfield Town,1.0,4.0,0.57,2.6,1,1,1653.87902832,1532.47888184,A,1.192,1.08,0.0,H,A,H,A,D,0.001,0.994,0.006
689,2017-12-26,Watford,Leicester City,2.0,1.0,1.42,1.4,0,1,1625.04223633,1735.97888184,H,0.966,1.414,-0.8,A,H,A,D,A,0.0,1.0,0.0
690,2017-12-30,Watford,Swansea City,1.0,2.0,1.3,1.45,1,1,1634.30078125,1605.09350586,A,0.992,1.626,-0.4,H,A,D,A,H,1.0,0.0,0.0
691,2018-01-13,Watford,Southampton,2.0,2.0,1.86,0.85,2,1,1622.50537109,1654.58862305,D,0.986,1.554,-1.0,A,D,A,H,A,0.946,0.007,0.047
692,2018-02-05,Watford,Chelsea,4.0,1.0,2.17,0.38,0,1,1618.05554199,1889.03869629,H,1.088,1.4780000000000002,-0.6,D,A,H,A,D,0.647,0.317,0.036
693,2018-02-24,Watford,Everton,1.0,0.0,0.58,0.73,0,1,1639.33508301,1700.67150879,H,1.464,1.336,0.0,A,H,A,D,H,0.998,0.001,0.001
694,2018-03-03,Watford,WestBrom,1.0,0.0,1.32,1.05,0,1,1647.33996582,1611.93078613,H,1.466,0.962,0.8,H,A,D,H,H,1.0,0.0,0.0
695,2018-03-31,Watford,Bournemouth,2.0,2.0,0.79,2.31,2,1,1634.9901123,1668.66381836,D,1.4460000000000002,0.892,0.8,A,D,H,H,H,0.0,1.0,0.0
696,2018-04-07,Watford,Burnley,1.0,2.0,0.91,1.0,1,2,1637.92456055,1703.61450195,A,1.344,1.064,1.0,D,H,H,H,D,0.645,0.226,0.129
697,2018-04-21,Watford,Crystal Palace,0.0,0.0,0.62,0.22,2,2,1621.70556641,1657.00830078,D,1.154,1.094,0.8,H,H,H,D,A,0.0,1.0,0.0
698,2018-05-05,Watford,Newcastle,2.0,1.0,3.45,0.8,0,2,1618.93151855,1658.21728516,H,0.8440000000000001,1.0619999999999998,0.2,H,H,D,A,D,0.998,0.0,0.002
699,2018-08-11,Watford,Brighton and Hove Albion,2.0,0.0,1.66,0.32,0,0,1623.49584961,1630.09216309,H,1.418,1.0759999999999998,0.2,H,D,A,D,H,0.001,0.864,0.135
700,2018-08-26,Watford,Crystal Palace,2.0,1.0,1.14,1.13,0,0,1648.22375488,1694.85961914,H,1.4860000000000002,0.93,0.4,D,A,D,H,H,0.054,0.112,0.834
701,2018-09-02,Watford,Tottenham Hotspur,2.0,1.0,0.45,0.83,0,0,1653.37145996,1929.41467285,H,1.556,0.6940000000000001,0.6,A,D,H,H,H,0.001,0.998,0.002
702,2018-09-15,Watford,ManUtd,1.0,2.0,0.87,1.64,1,0,1666.4942627,1860.18920898,A,1.464,0.6599999999999999,1.0,D,H,H,H,H,0.002,0.196,0.802
703,2018-10-06,Watford,Bournemouth,0.0,4.0,1.18,3.5,1,0,1652.42358398,1671.29528809,A,1.514,0.9440000000000001,0.8,H,H,H,H,A,0.081,0.898,0.021
704,2018-10-27,Watford,Huddersfield Town,3.0,0.0,1.79,0.56,0,0,1650.25341797,1542.15039062,H,1.06,1.484,-0.2,H,H,H,A,A,0.067,0.911,0.022
705,2018-11-24,Watford,Liverpool,0.0,3.0,0.7,2.21,1,0,1649.60290527,1912.74719238,A,1.086,1.5319999999999998,0.0,H,H,A,A,H,1.0,0.0,0.0
706,2018-12-04,Watford,ManCity,1.0,2.0,2.11,2.9,1,1,1636.89819336,1998.7956542999998,A,0.998,1.7479999999999998,-0.8,H,A,A,H,A,1.0,0.0,0.0
707,2018-12-15,Watford,Cardiff City,3.0,2.0,1.54,0.76,0,1,1637.47741699,1562.89794922,H,1.33,2.162,-1.2,A,A,H,A,A,0.997,0.002,0.001
708,2018-12-26,Watford,Chelsea,1.0,2.0,1.11,1.79,1,1,1657.98535156,1849.51049805,A,1.464,1.986,-0.8,A,H,A,A,H,0.984,0.013,0.002
709,2018-12-29,Watford,Newcastle,1.0,1.0,1.17,0.66,2,1,1653.30114746,1626.62316895,D,1.45,1.6439999999999997,-0.2,H,A,A,H,A,1.0,0.0,0.0
710,2019-01-19,Watford,Burnley,0.0,0.0,1.15,2.05,2,1,1662.31420898,1622.9934082,D,1.3259999999999998,1.6639999999999997,-0.8,A,A,H,A,D,0.0,0.928,0.072
711,2019-02-09,Watford,Everton,1.0,0.0,1.43,0.73,0,1,1658.30639648,1671.95666504,H,1.416,1.632,-0.2,A,H,A,D,D,0.0,0.824,0.176
712,2019-03-03,Watford,Leicester City,2.0,1.0,1.51,0.98,0,1,1677.43164062,1671.00476074,H,1.28,1.198,0.2,H,A,D,D,H,0.001,0.999,0.0
713,2019-04-02,Watford,Fulham,4.0,1.0,1.57,1.7,0,2,1697.93151855,1560.0982666,H,1.274,1.2420000000000002,0.2,A,D,D,H,H,0.467,0.132,0.401
714,2019-04-15,Watford,Arsenal,0.0,1.0,1.0,2.27,1,2,1707.71911621,1888.78381348,A,1.3659999999999999,1.224,1.0,D,D,H,H,H,0.881,0.0,0.119
715,2019-04-23,Watford,Southampton,1.0,1.0,1.75,1.93,2,2,1709.21655273,1679.21435547,D,1.3319999999999999,1.546,0.8,D,H,H,H,A,0.0,0.993,0.007
716,2019-04-27,Watford,Wolverhampton,1.0,2.0,1.04,2.18,1,2,1706.37341309,1697.28649902,A,1.452,1.5219999999999998,0.8,H,H,H,A,D,0.144,0.801,0.055
717,2019-05-12,Watford,WestHam,1.0,4.0,2.07,2.86,1,2,1701.09204102,1712.85217285,A,1.374,1.812,0.4,H,H,A,D,A,0.99,0.0,0.009
718,2016-11-21,WestBrom,Burnley,4.0,0.0,1.51,0.56,0,0,1652.05444336,1649.22521973,H,1.416,1.786,-0.6,A,D,H,D,A,0.001,0.992,0.007
719,2016-12-03,WestBrom,Watford,3.0,1.0,1.02,1.45,0,1,1660.77331543,1641.15197754,H,1.2939999999999998,1.5080000000000002,0.4,D,H,D,A,H,0.879,0.002,0.119
720,2016-12-14,WestBrom,Swansea City,3.0,1.0,1.88,1.46,0,1,1665.04846191,1643.46569824,H,1.338,1.7120000000000002,0.8,H,D,A,H,H,0.999,0.001,0.0
721,2016-12-17,WestBrom,ManUtd,0.0,2.0,0.67,0.88,1,1,1673.27575684,1788.39135742,A,1.288,1.4480000000000002,0.8,D,A,H,H,H,1.0,0.0,0.0
722,2017-01-02,WestBrom,HullCity,3.0,1.0,0.84,1.2,0,1,1672.39904785,1547.731201,H,1.1520000000000001,1.3319999999999999,0.4,A,H,H,H,A,0.997,0.001,0.003
723,2017-01-21,WestBrom,Sunderland,2.0,0.0,1.76,0.56,0,1,1671.73168945,1591.88439941,H,1.1840000000000002,1.11,1.6,H,H,H,A,H,0.266,0.634,0.099
724,2017-02-04,WestBrom,Stoke City,1.0,0.0,1.81,1.27,0,1,1677.82531738,1681.31970215,H,1.234,1.11,1.2,H,H,A,H,H,0.81,0.187,0.003
725,2017-02-25,WestBrom,Bournemouth,2.0,1.0,1.26,1.2,0,1,1682.65136719,1595.76306152,H,1.392,1.0739999999999998,1.0,H,A,H,H,H,1.0,0.0,0.0
726,2017-03-04,WestBrom,Crystal Palace,0.0,2.0,0.42,1.18,1,1,1687.06176758,1585.2076416,A,1.268,1.022,0.8,A,H,H,H,H,0.0,1.0,0.0
727,2017-03-18,WestBrom,Arsenal,3.0,1.0,1.85,1.13,0,1,1663.32043457,1830.4708252,H,1.218,1.082,0.8,H,H,H,H,A,0.0,0.999,0.0
728,2017-04-08,WestBrom,Southampton,0.0,1.0,2.1,0.81,1,2,1672.54748535,1701.88574219,A,1.42,1.068,0.8,H,H,H,A,H,1.0,0.0,0.0
729,2017-04-16,WestBrom,Liverpool,0.0,1.0,0.6,1.53,1,2,1663.25878906,1822.7767334000002,A,1.4880000000000002,1.118,0.2,H,H,A,H,A,0.155,0.839,0.006
730,2017-04-29,WestBrom,Leicester City,0.0,1.0,0.78,0.43,1,2,1658.19592285,1716.8840332000002,A,1.246,1.1700000000000002,-0.2,H,A,H,A,A,0.0,0.719,0.28
731,2017-05-12,WestBrom,Chelsea,0.0,1.0,0.51,1.88,1,2,1653.36791992,1896.19836426,A,1.15,1.0159999999999998,-0.6,A,H,A,A,A,0.0,0.988,0.012
732,2017-08-12,WestBrom,Bournemouth,1.0,0.0,1.26,0.45,0,0,1642.59082031,1651.14379883,H,1.168,1.156,-0.4,H,A,A,A,A,0.0,1.0,0.0
733,2017-08-27,WestBrom,Stoke City,1.0,1.0,0.95,1.26,2,0,1664.203125,1672.47692871,D,1.05,1.02,-0.6,A,A,A,A,H,0.998,0.0,0.002
734,2017-09-16,WestBrom,WestHam,0.0,0.0,0.79,0.25,2,0,1652.81420898,1658.68139648,D,0.82,1.11,-0.4,A,A,A,H,D,0.0,1.0,0.0
735,2017-09-30,WestBrom,Watford,2.0,2.0,1.97,1.61,2,0,1655.94519043,1652.55639648,D,0.858,0.8540000000000001,-0.2,A,A,H,D,D,1.0,0.0,0.0
736,2017-10-28,WestBrom,ManCity,2.0,3.0,1.18,1.82,1,0,1654.6763916,1947.00415039,A,1.096,1.09,0.0,A,H,D,D,D,0.0,0.993,0.007
737,2017-11-18,WestBrom,Chelsea,0.0,4.0,0.75,1.3,1,0,1641.90026855,1919.11645508,A,1.23,1.078,0.0,H,D,D,D,A,1.0,0.0,0.0
738,2017-11-28,WestBrom,Newcastle,2.0,2.0,1.01,1.14,2,0,1632.2800293,1615.9017334,D,1.128,1.248,-1.0,D,D,D,A,A,0.275,0.711,0.014
739,2017-12-02,WestBrom,Crystal Palace,0.0,0.0,1.65,0.77,2,1,1630.15222168,1609.01086426,D,1.14,1.224,-1.0,D,D,A,A,D,0.0,0.996,0.004
740,2017-12-17,WestBrom,ManUtd,1.0,2.0,0.78,0.49,1,1,1631.3425293,1911.21691895,A,1.3119999999999998,1.328,-1.0,D,A,A,D,D,0.0,1.0,0.0
741,2017-12-26,WestBrom,Everton,0.0,0.0,1.14,0.46,2,1,1618.93945312,1708.49694824,D,1.074,1.104,-1.2,A,A,D,D,A,0.0,1.0,0.0
742,2017-12-31,WestBrom,Arsenal,1.0,1.0,1.55,1.02,2,1,1619.79602051,1843.71252441,D,1.0659999999999998,0.8320000000000001,-1.0,A,D,D,A,D,0.0,0.996,0.004
743,2018-01-13,WestBrom,Brighton and Hove Albion,2.0,0.0,1.34,0.59,0,1,1618.15869141,1610.19470215,H,1.226,0.7759999999999999,-0.2,D,D,A,D,D,0.997,0.002,0.001
744,2018-02-03,WestBrom,Southampton,2.0,3.0,0.78,0.91,1,1,1628.58361816,1657.36547852,A,1.2919999999999998,0.6659999999999999,0.2,D,A,D,D,H,0.0,1.0,0.0
745,2018-02-24,WestBrom,Huddersfield Town,1.0,2.0,1.51,0.94,1,1,1623.39611816,1557.87194824,A,1.118,0.6940000000000001,0.0,A,D,D,H,A,0.0,1.0,0.0
746,2018-03-10,WestBrom,Leicester City,1.0,4.0,0.46,1.92,1,1,1603.75561523,1722.08996582,A,1.264,0.784,0.0,D,D,H,A,A,0.994,0.006,0.0
747,2018-03-31,WestBrom,Burnley,1.0,2.0,0.56,1.28,1,1,1580.9119873,1693.24194336,A,1.128,1.0759999999999998,-0.6,D,H,A,A,A,0.994,0.001,0.005
748,2018-04-07,WestBrom,Swansea City,1.0,1.0,1.34,0.78,2,2,1577.63256836,1651.52319336,D,0.93,1.128,-0.8,H,A,A,A,A,0.468,0.5,0.032
749,2018-04-21,WestBrom,Liverpool,2.0,2.0,1.33,1.58,2,2,1594.67224121,1937.73083496,D,0.93,1.166,-1.2,A,A,A,A,D,0.326,0.558,0.115
750,2018-05-05,WestBrom,Tottenham Hotspur,1.0,0.0,0.96,1.16,0,2,1612.89233398,1923.21264648,H,1.04,1.3,-1.0,A,A,A,D,D,0.0,1.0,0.0
751,2016-11-19,Sunderland,HullCity,3.0,0.0,0.78,1.36,0,0,1608.09912109,1577.196289,H,1.342,1.642,-1.6,A,A,A,D,A,1.0,0.0,0.0
752,2016-12-03,Sunderland,Leicester City,2.0,1.0,1.48,1.39,0,1,1611.6895752,1761.57275391,H,1.182,1.754,-0.8,A,A,D,A,H,0.0,0.928,0.072
753,2016-12-14,Sunderland,Chelsea,0.0,1.0,0.55,1.08,1,1,1609.54516602,1859.40991211,A,1.232,1.474,0.0,A,D,A,H,H,1.0,0.0,0.0
754,2016-12-17,Sunderland,Watford,1.0,0.0,1.23,0.72,0,1,1605.75305176,1635.13256836,H,1.01,1.4280000000000002,0.0,D,A,H,H,A,1.0,0.0,0.0
755,2017-01-02,Sunderland,Liverpool,2.0,2.0,1.96,2.45,2,1,1598.10754395,1844.16467285,D,0.978,1.396,0.2,A,H,H,A,H,0.003,0.988,0.01
756,2017-01-14,Sunderland,Stoke City,1.0,3.0,1.34,1.13,1,1,1602.98925781,1668.5201416,A,1.1999999999999995,1.4,0.8,H,H,A,H,D,0.0,1.0,0.0
757,2017-01-31,Sunderland,Tottenham Hotspur,0.0,0.0,0.33,0.67,2,1,1585.36218262,1849.87524414,D,1.3119999999999998,1.354,-0.2,H,A,H,D,A,0.031,0.915,0.054
758,2017-02-11,Sunderland,Southampton,0.0,4.0,0.2,1.75,1,1,1610.82189941,1680.67126465,A,1.082,1.21,-0.4,A,H,D,A,D,0.999,0.001,0.0
759,2017-03-05,Sunderland,ManCity,0.0,2.0,0.76,1.9,1,1,1586.48657227,1851.36999512,A,1.012,1.344,-1.0,H,D,A,D,A,0.0,1.0,0.0
760,2017-03-18,Sunderland,Burnley,0.0,0.0,1.13,1.38,2,1,1583.59777832,1632.35668945,D,0.918,1.58,-1.6,D,A,D,A,A,0.0,1.0,0.0
761,2017-04-09,Sunderland,ManUtd,0.0,3.0,1.13,1.33,1,2,1572.98083496,1825.17150879,A,0.752,1.366,-1.6,A,D,A,A,D,0.997,0.003,0.0
762,2017-04-15,Sunderland,WestHam,2.0,2.0,1.55,1.47,2,2,1565.98278809,1652.46191406,D,0.71,1.406,-1.8,D,A,A,D,A,0.0,0.998,0.002
763,2017-04-29,Sunderland,Bournemouth,0.0,1.0,1.58,1.35,1,2,1560.67163086,1629.76733398,A,0.9540000000000001,1.5659999999999998,-1.8,A,A,D,A,D,0.984,0.0,0.016
764,2017-05-13,Sunderland,Swansea City,0.0,2.0,1.17,0.42,1,2,1570.2623291,1625.15612793,A,1.23,1.486,-1.2,A,D,A,D,A,0.365,0.535,0.1
765,2016-11-05,WestHam,Stoke City,1.0,1.0,0.44,1.01,2,0,1658.95300293,1671.00378418,D,1.392,1.2340000000000002,-0.6,H,A,A,D,H,0.008,0.876,0.116
766,2016-12-03,WestHam,Arsenal,1.0,5.0,0.9,2.9,1,1,1655.49414062,1864.68237305,A,1.112,1.344,-0.8,A,A,D,H,D,0.0,0.999,0.0
767,2016-12-14,WestHam,Burnley,1.0,0.0,2.21,1.06,0,1,1651.29223633,1625.15087891,H,0.9980000000000002,1.5759999999999998,-1.2,A,D,H,D,A,0.034,0.141,0.825
768,2016-12-17,WestHam,HullCity,1.0,0.0,2.12,1.19,0,1,1656.97338867,1553.967651,H,1.2,1.33,-0.4,D,H,D,A,H,0.2,0.003,0.797
769,2017-01-02,WestHam,ManUtd,0.0,2.0,0.83,1.93,1,1,1670.51818848,1804.80761719,A,1.382,1.412,-0.2,H,D,A,H,H,0.958,0.039,0.003
770,2017-01-14,WestHam,Crystal Palace,3.0,0.0,1.72,1.05,0,1,1661.80200195,1606.35754395,H,1.3,1.618,-0.8,D,A,H,H,A,1.0,0.0,0.0
771,2017-02-01,WestHam,ManCity,0.0,4.0,0.48,2.71,1,1,1682.34301758,1828.52685547,A,1.556,1.626,-0.2,A,H,H,A,H,0.019,0.904,0.076
772,2017-02-11,WestHam,WestBrom,2.0,2.0,1.59,0.67,2,1,1685.41125488,1684.35180664,D,1.472,1.588,-0.2,H,H,A,H,A,0.0,0.999,0.001
773,2017-03-06,WestHam,Chelsea,1.0,2.0,0.53,1.81,1,1,1679.98571777,1878.85070801,A,1.348,1.51,-0.4,H,A,H,A,D,0.992,0.008,0.0
774,2017-03-18,WestHam,Leicester City,2.0,3.0,2.29,1.77,1,1,1669.21569824,1709.80871582,A,1.03,1.6340000000000001,-0.8,A,H,A,D,A,0.0,0.576,0.424
775,2017-04-08,WestHam,Swansea City,1.0,0.0,1.37,0.26,0,2,1647.34106445,1604.71398926,H,1.3219999999999998,1.602,-0.6,H,A,D,A,A,0.127,0.079,0.794
776,2017-04-22,WestHam,Everton,0.0,0.0,0.82,0.11,2,2,1653.26306152,1768.4876709000002,D,1.2520000000000002,1.4439999999999995,-1.0,A,D,A,A,H,0.0,1.0,0.0
777,2017-05-05,WestHam,Tottenham Hotspur,1.0,0.0,1.75,0.64,0,2,1658.36962891,1864.82885742,H,1.32,0.924,-0.2,D,A,A,H,D,0.051,0.829,0.12
778,2017-05-14,WestHam,Liverpool,0.0,4.0,1.44,3.47,1,2,1669.68127441,1816.95727539,A,1.3519999999999999,0.918,0.0,A,A,H,D,H,1.0,0.0,0.0
779,2017-09-11,WestHam,Huddersfield Town,2.0,0.0,1.98,0.41,0,0,1651.65222168,1515.15014648,H,1.534,1.25,-0.6,A,H,D,H,A,0.013,0.212,0.775
780,2017-09-23,WestHam,Tottenham Hotspur,2.0,3.0,0.96,1.58,1,0,1660.62536621,1892.48803711,A,1.472,0.978,0.0,H,D,H,A,H,1.0,0.0,0.0
781,2017-09-30,WestHam,Swansea City,1.0,0.0,0.91,0.21,0,0,1665.19775391,1655.7388916,H,1.39,1.2420000000000002,-0.4,D,H,A,H,A,0.431,0.555,0.013
782,2017-10-20,WestHam,Brighton and Hove Albion,0.0,3.0,0.71,1.85,1,0,1676.25915527,1608.09204102,A,1.4080000000000001,1.262,-0.2,H,A,H,A,H,0.0,0.79,0.21
783,2017-11-04,WestHam,Liverpool,1.0,4.0,1.28,2.89,1,0,1656.67529297,1855.50219727,A,1.2,1.5040000000000002,-1.0,A,H,A,H,A,0.002,0.493,0.505
