Date,Club,Elo,key
2018-11-24,Newcastle,1638.74938965,2018-11-24 00:00:00Newca
2018-11-25,Newcastle,1638.74938965,2018-11-25 00:00:00Newca
2018-11-26,Newcastle,1638.74938965,2018-11-26 00:00:00Newca
2018-11-27,Newcastle,1648.3104248,2018-11-27 00:00:00Newca
2018-11-28,Newcastle,1647.57214355,2018-11-28 00:00:00Newca
2018-11-29,Newcastle,1646.73449707,2018-11-29 00:00:00Newca
2018-12-01,Newcastle,1649.34716797,2018-12-01 00:00:00Newca
2018-12-02,Newcastle,1633.42919922,2018-12-02 00:00:00Newca
2018-12-05,Newcastle,1633.42919922,2018-12-05 00:00:00Newca
2018-12-07,Newcastle,1637.13830566,2018-12-07 00:00:00Newca
2018-12-08,Newcastle,1637.13830566,2018-12-08 00:00:00Newca
2018-12-09,Newcastle,1637.13830566,2018-12-09 00:00:00Newca
2018-12-11,Newcastle,1626.4864502,2018-12-11 00:00:00Newca
2018-12-12,Newcastle,1629.65441895,2018-12-12 00:00:00Newca
2018-12-13,Newcastle,1627.65979004,2018-12-13 00:00:00Newca
2018-12-15,Newcastle,1625.4675293,2018-12-15 00:00:00Newca
2018-12-16,Newcastle,1633.13647461,2018-12-16 00:00:00Newca
2018-12-22,Newcastle,1633.13647461,2018-12-22 00:00:00Newca
2018-12-26,Newcastle,1629.55993652,2018-12-26 00:00:00Newca
2018-12-27,Newcastle,1626.62316895,2018-12-27 00:00:00Newca
2018-12-29,Newcastle,1626.62316895,2018-12-29 00:00:00Newca
2019-01-02,Newcastle,1628.94641113,2019-01-02 00:00:00Newca
2019-01-12,Newcastle,1623.07446289,2019-01-12 00:00:00Newca
2019-01-13,Newcastle,1620.69067383,2019-01-13 00:00:00Newca
2019-01-19,Newcastle,1620.69067383,2019-01-19 00:00:00Newca
2019-01-20,Newcastle,1630.11791992,2019-01-20 00:00:00Newca
2019-01-27,Newcastle,1630.11791992,2019-01-27 00:00:00Newca
2019-01-29,Newcastle,1630.11791992,2019-01-29 00:00:00Newca
2019-01-30,Newcastle,1644.73083496,2019-01-30 00:00:00Newca
2019-02-02,Newcastle,1644.73083496,2019-02-02 00:00:00Newca
2019-02-03,Newcastle,1642.76855469,2019-02-03 00:00:00Newca
2019-02-11,Newcastle,1642.76855469,2019-02-11 00:00:00Newca
2019-02-12,Newcastle,1645.12121582,2019-02-12 00:00:00Newca
2019-02-13,Newcastle,1641.01464844,2019-02-13 00:00:00Newca
2019-02-14,Newcastle,1644.89123535,2019-02-14 00:00:00Newca
2019-02-19,Newcastle,1643.94580078,2019-02-19 00:00:00Newca
2019-02-20,Newcastle,1643.34289551,2019-02-20 00:00:00Newca
2019-02-21,Newcastle,1644.02404785,2019-02-21 00:00:00Newca
2019-02-22,Newcastle,1647.00268555,2019-02-22 00:00:00Newca
2019-02-23,Newcastle,1647.00268555,2019-02-23 00:00:00Newca
2019-02-26,Newcastle,1652.1784668,2019-02-26 00:00:00Newca
2019-02-27,Newcastle,1661.88427734,2019-02-27 00:00:00Newca
2019-03-02,Newcastle,1661.88427734,2019-03-02 00:00:00Newca
2019-03-05,Newcastle,1653.2557373,2019-03-05 00:00:00Newca
2019-03-06,Newcastle,1654.71899414,2019-03-06 00:00:00Newca
2019-03-07,Newcastle,1661.63305664,2019-03-07 00:00:00Newca
2019-03-09,Newcastle,1659.88525391,2019-03-09 00:00:00Newca
2019-03-10,Newcastle,1667.00341797,2019-03-10 00:00:00Newca
2019-03-11,Newcastle,1667.00341797,2019-03-11 00:00:00Newca
2019-03-12,Newcastle,1667.00341797,2019-03-12 00:00:00Newca
2019-03-13,Newcastle,1667.51965332,2019-03-13 00:00:00Newca
2019-03-14,Newcastle,1672.9954834,2019-03-14 00:00:00Newca
2019-03-16,Newcastle,1679.17224121,2019-03-16 00:00:00Newca
2019-03-29,Newcastle,1681.24230957,2019-03-29 00:00:00Newca
2019-03-30,Newcastle,1681.24230957,2019-03-30 00:00:00Newca
2019-04-01,Newcastle,1681.24230957,2019-04-01 00:00:00Newca
2019-04-02,Newcastle,1677.76818848,2019-04-02 00:00:00Newca
2019-04-06,Newcastle,1677.76818848,2019-04-06 00:00:00Newca
2019-04-07,Newcastle,1668.29760742,2019-04-07 00:00:00Newca
2019-04-09,Newcastle,1668.29760742,2019-04-09 00:00:00Newca
2019-04-10,Newcastle,1669.81591797,2019-04-10 00:00:00Newca
2019-04-11,Newcastle,1668.33300781,2019-04-11 00:00:00Newca
2019-04-12,Newcastle,1672.19580078,2019-04-12 00:00:00Newca
2019-04-13,Newcastle,1683.31713867,2019-04-13 00:00:00Newca
2019-04-16,Newcastle,1683.31713867,2019-04-16 00:00:00Newca
2019-04-17,Newcastle,1681.51867676,2019-04-17 00:00:00Newca
2019-04-18,Newcastle,1682.93640137,2019-04-18 00:00:00Newca
2019-04-20,Newcastle,1685.09289551,2019-04-20 00:00:00Newca
2019-04-24,Newcastle,1694.31188965,2019-04-24 00:00:00Newca
2019-04-27,Newcastle,1694.31188965,2019-04-27 00:00:00Newca
2019-04-28,Newcastle,1693.7019042999998,2019-04-28 00:00:00Newca
2019-04-30,Newcastle,1693.7019042999998,2019-04-30 00:00:00Newca
2019-05-01,Newcastle,1690.31359863,2019-05-01 00:00:00Newca
2019-05-02,Newcastle,1686.40307617,2019-05-02 00:00:00Newca
2019-05-03,Newcastle,1689.68664551,2019-05-03 00:00:00Newca
2019-05-04,Newcastle,1689.68664551,2019-05-04 00:00:00Newca
2019-05-07,Newcastle,1686.74658203,2019-05-07 00:00:00Newca
2019-05-08,Newcastle,1694.58410645,2019-05-08 00:00:00Newca
2019-05-09,Newcastle,1699.67468262,2019-05-09 00:00:00Newca
2019-05-11,Newcastle,1700.61047363,2019-05-11 00:00:00Newca
2019-05-12,Newcastle,1700.61047363,2019-05-12 00:00:00Newca
2019-05-18,Newcastle,1715.28295898,2019-05-18 00:00:00Newca
2016-08-04,Huddersfield,1422.92626953,2016-08-04 00:00:00Hudde
2016-08-06,Huddersfield,1424.24755859,2016-08-06 00:00:00Hudde
2016-08-13,Huddersfield,1432.7010498,2016-08-13 00:00:00Hudde
2016-08-16,Huddersfield,1446.30810547,2016-08-16 00:00:00Hudde
2016-08-18,Huddersfield,1450.91516113,2016-08-18 00:00:00Hudde
2016-08-20,Huddersfield,1450.92871094,2016-08-20 00:00:00Hudde
2016-08-24,Huddersfield,1455.75036621,2016-08-24 00:00:00Hudde
2016-08-25,Huddersfield,1455.76086426,2016-08-25 00:00:00Hudde
2016-08-27,Huddersfield,1448.67993164,2016-08-27 00:00:00Hudde
2016-09-10,Huddersfield,1456.09082031,2016-09-10 00:00:00Hudde
2016-09-13,Huddersfield,1465.07470703,2016-09-13 00:00:00Hudde
2016-09-14,Huddersfield,1461.31018066,2016-09-14 00:00:00Hudde
2016-09-15,Huddersfield,1463.39929199,2016-09-15 00:00:00Hudde
2016-09-17,Huddersfield,1461.75744629,2016-09-17 00:00:00Hudde
2016-09-24,Huddersfield,1468.76013184,2016-09-24 00:00:00Hudde
2016-09-27,Huddersfield,1461.2019043,2016-09-27 00:00:00Hudde
2016-09-28,Huddersfield,1470.25549316,2016-09-28 00:00:00Hudde
2016-09-29,Huddersfield,1469.48901367,2016-09-29 00:00:00Hudde
2016-10-01,Huddersfield,1468.93310547,2016-10-01 00:00:00Hudde
2016-10-16,Huddersfield,1479.16027832,2016-10-16 00:00:00Hudde
2016-10-18,Huddersfield,1470.69274902,2016-10-18 00:00:00Hudde
2016-10-19,Huddersfield,1472.08398438,2016-10-19 00:00:00Hudde
2016-10-20,Huddersfield,1461.27807617,2016-10-20 00:00:00Hudde
2016-10-22,Huddersfield,1459.97521973,2016-10-22 00:00:00Hudde
2016-10-29,Huddersfield,1467.49499512,2016-10-29 00:00:00Hudde
2016-11-01,Huddersfield,1450.74645996,2016-11-01 00:00:00Hudde
2016-11-02,Huddersfield,1456.07348633,2016-11-02 00:00:00Hudde
2016-11-03,Huddersfield,1451.71765137,2016-11-03 00:00:00Hudde
2016-11-05,Huddersfield,1449.8951416,2016-11-05 00:00:00Hudde
2016-11-19,Huddersfield,1449.01098633,2016-11-19 00:00:00Hudde
2016-11-22,Huddersfield,1441.81323242,2016-11-22 00:00:00Hudde
2016-11-23,Huddersfield,1440.60998535,2016-11-23 00:00:00Hudde
2016-11-24,Huddersfield,1439.52648926,2016-11-24 00:00:00Hudde
2016-11-28,Huddersfield,1438.32958984,2016-11-28 00:00:00Hudde
2016-12-03,Huddersfield,1426.89746094,2016-12-03 00:00:00Hudde
2016-12-06,Huddersfield,1428.7911377,2016-12-06 00:00:00Hudde
2016-12-07,Huddersfield,1429.26025391,2016-12-07 00:00:00Hudde
2016-12-08,Huddersfield,1426.59228516,2016-12-08 00:00:00Hudde
2016-12-10,Huddersfield,1426.88220215,2016-12-10 00:00:00Hudde
2016-12-13,Huddersfield,1433.66247559,2016-12-13 00:00:00Hudde
2016-12-16,Huddersfield,1441.9407959,2016-12-16 00:00:00Hudde
2016-12-26,Huddersfield,1453.97253418,2016-12-26 00:00:00Hudde
2016-12-31,Huddersfield,1459.72302246,2016-12-31 00:00:00Hudde
2017-01-02,Huddersfield,1456.52368164,2017-01-02 00:00:00Hudde
2017-01-14,Huddersfield,1463.30627441,2017-01-14 00:00:00Hudde
2017-01-21,Huddersfield,1456.08239746,2017-01-21 00:00:00Hudde
2017-02-02,Huddersfield,1465.18078613,2017-02-02 00:00:00Hudde
2017-02-05,Huddersfield,1479.71887207,2017-02-05 00:00:00Hudde
2017-02-11,Huddersfield,1487.12561035,2017-02-11 00:00:00Hudde
2017-02-14,Huddersfield,1495.48205566,2017-02-14 00:00:00Hudde
2017-02-15,Huddersfield,1500.6192627,2017-02-15 00:00:00Hudde
2017-02-16,Huddersfield,1497.81860352,2017-02-16 00:00:00Hudde
2017-02-21,Huddersfield,1498.9420166,2017-02-21 00:00:00Hudde
2017-02-22,Huddersfield,1507.19189453,2017-02-22 00:00:00Hudde
2017-02-23,Huddersfield,1507.90527344,2017-02-23 00:00:00Hudde
2017-02-25,Huddersfield,1502.84777832,2017-02-25 00:00:00Hudde
2017-03-04,Huddersfield,1502.71411133,2017-03-04 00:00:00Hudde
2017-03-07,Huddersfield,1493.74169922,2017-03-07 00:00:00Hudde
2017-03-09,Huddersfield,1498.12426758,2017-03-09 00:00:00Hudde
2017-03-11,Huddersfield,1498.64123535,2017-03-11 00:00:00Hudde
2017-03-14,Huddersfield,1507.67041016,2017-03-14 00:00:00Hudde
2017-03-15,Huddersfield,1513.82189941,2017-03-15 00:00:00Hudde
2017-03-16,Huddersfield,1508.73449707,2017-03-16 00:00:00Hudde
2017-03-17,Huddersfield,1510.2199707,2017-03-17 00:00:00Hudde
2017-04-01,Huddersfield,1491.44970703,2017-04-01 00:00:00Hudde
2017-04-05,Huddersfield,1478.77539062,2017-04-05 00:00:00Hudde
2017-04-08,Huddersfield,1490.11071777,2017-04-08 00:00:00Hudde
2017-04-12,Huddersfield,1478.65136719,2017-04-12 00:00:00Hudde
2017-04-13,Huddersfield,1478.24169922,2017-04-13 00:00:00Hudde
2017-04-14,Huddersfield,1478.71850586,2017-04-14 00:00:00Hudde
2017-04-17,Huddersfield,1484.91931152,2017-04-17 00:00:00Hudde
2017-04-18,Huddersfield,1487.53100586,2017-04-18 00:00:00Hudde
2017-04-20,Huddersfield,1486.99523926,2017-04-20 00:00:00Hudde
2017-04-22,Huddersfield,1488.46008301,2017-04-22 00:00:00Hudde
2017-04-25,Huddersfield,1473.03356934,2017-04-25 00:00:00Hudde
2017-04-29,Huddersfield,1482.67565918,2017-04-29 00:00:00Hudde
2017-05-04,Huddersfield,1470.19250488,2017-05-04 00:00:00Hudde
2017-05-07,Huddersfield,1471.96826172,2017-05-07 00:00:00Hudde
2017-05-11,Huddersfield,1453.90551758,2017-05-11 00:00:00Hudde
2017-05-14,Huddersfield,1453.99487305,2017-05-14 00:00:00Hudde
2017-05-17,Huddersfield,1453.91101074,2017-05-17 00:00:00Hudde
2017-05-24,Huddersfield,1468.60534668,2017-05-24 00:00:00Hudde
2017-05-29,Huddersfield,1471.36437988,2017-05-29 00:00:00Hudde
2017-07-01,Huddersfield,1472.83398438,2017-07-01 00:00:00Hudde
2017-07-27,Huddersfield,1472.83398438,2017-07-27 00:00:00Hudde
2017-08-03,Huddersfield,1472.85314941,2017-08-03 00:00:00Hudde
2017-08-12,Huddersfield,1473.18395996,2017-08-12 00:00:00Hudde
2017-08-15,Huddersfield,1497.11376953,2017-08-15 00:00:00Hudde
2017-08-17,Huddersfield,1499.74194336,2017-08-17 00:00:00Hudde
2017-08-20,Huddersfield,1500.93701172,2017-08-20 00:00:00Hudde
2017-08-23,Huddersfield,1510.18786621,2017-08-23 00:00:00Hudde
2017-08-24,Huddersfield,1511.72009277,2017-08-24 00:00:00Hudde
2017-08-26,Huddersfield,1512.0012207,2017-08-26 00:00:00Hudde
2017-09-11,Huddersfield,1515.15014648,2017-09-11 00:00:00Hudde
2017-09-12,Huddersfield,1510.43664551,2017-09-12 00:00:00Hudde
2017-09-13,Huddersfield,1511.82641602,2017-09-13 00:00:00Hudde
2017-09-14,Huddersfield,1515.58581543,2017-09-14 00:00:00Hudde
2017-09-16,Huddersfield,1512.75231934,2017-09-16 00:00:00Hudde
2017-09-23,Huddersfield,1516.26599121,2017-09-23 00:00:00Hudde
2017-09-26,Huddersfield,1521.78649902,2017-09-26 00:00:00Hudde
2017-09-27,Huddersfield,1524.33837891,2017-09-27 00:00:00Hudde
2017-09-28,Huddersfield,1532.09411621,2017-09-28 00:00:00Hudde
2017-09-30,Huddersfield,1530.48376465,2017-09-30 00:00:00Hudde
2017-10-14,Huddersfield,1526.7232666,2017-10-14 00:00:00Hudde
2017-10-17,Huddersfield,1521.38879395,2017-10-17 00:00:00Hudde
2017-10-18,Huddersfield,1527.17407227,2017-10-18 00:00:00Hudde
2017-10-19,Huddersfield,1527.59594727,2017-10-19 00:00:00Hudde
2017-10-21,Huddersfield,1524.50256348,2017-10-21 00:00:00Hudde
2017-10-28,Huddersfield,1540.21813965,2017-10-28 00:00:00Hudde
2017-10-31,Huddersfield,1537.9498291,2017-10-31 00:00:00Hudde
2017-11-01,Huddersfield,1535.18395996,2017-11-01 00:00:00Hudde
2017-11-02,Huddersfield,1543.43713379,2017-11-02 00:00:00Hudde
2017-11-04,Huddersfield,1537.79968262,2017-11-04 00:00:00Hudde
2017-11-18,Huddersfield,1547.38659668,2017-11-18 00:00:00Hudde
2017-11-21,Huddersfield,1539.27539062,2017-11-21 00:00:00Hudde
2017-11-22,Huddersfield,1541.58703613,2017-11-22 00:00:00Hudde
2017-11-23,Huddersfield,1538.81469727,2017-11-23 00:00:00Hudde
2017-11-26,Huddersfield,1528.29577637,2017-11-26 00:00:00Hudde
2017-11-29,Huddersfield,1527.01257324,2017-11-29 00:00:00Hudde
2017-12-02,Huddersfield,1524.03710938,2017-12-02 00:00:00Hudde
2017-12-05,Huddersfield,1519.08154297,2017-12-05 00:00:00Hudde
2017-12-06,Huddersfield,1519.12402344,2017-12-06 00:00:00Hudde
2017-12-07,Huddersfield,1518.38500977,2017-12-07 00:00:00Hudde
2017-12-09,Huddersfield,1522.27148438,2017-12-09 00:00:00Hudde
2017-12-12,Huddersfield,1535.17004395,2017-12-12 00:00:00Hudde
2017-12-16,Huddersfield,1532.47888184,2017-12-16 00:00:00Hudde
2017-12-23,Huddersfield,1554.17602539,2017-12-23 00:00:00Hudde
2017-12-26,Huddersfield,1558.72436523,2017-12-26 00:00:00Hudde
2017-12-30,Huddersfield,1559.42382812,2017-12-30 00:00:00Hudde
2018-01-01,Huddersfield,1561.61352539,2018-01-01 00:00:00Hudde
2018-01-13,Huddersfield,1556.10498047,2018-01-13 00:00:00Hudde
2018-01-20,Huddersfield,1544.3059082,2018-01-20 00:00:00Hudde
2018-01-30,Huddersfield,1537.45751953,2018-01-30 00:00:00Hudde
2018-02-03,Huddersfield,1533.9498291,2018-02-03 00:00:00Hudde
2018-02-11,Huddersfield,1532.40026855,2018-02-11 00:00:00Hudde
2018-02-13,Huddersfield,1550.76599121,2018-02-13 00:00:00Hudde
2018-02-14,Huddersfield,1553.68798828,2018-02-14 00:00:00Hudde
2018-02-15,Huddersfield,1557.74780273,2018-02-15 00:00:00Hudde
2018-02-20,Huddersfield,1558.33435059,2018-02-20 00:00:00Hudde
2018-02-21,Huddersfield,1558.11486816,2018-02-21 00:00:00Hudde
2018-02-22,Huddersfield,1558.02209473,2018-02-22 00:00:00Hudde
2018-02-24,Huddersfield,1557.87194824,2018-02-24 00:00:00Hudde
2018-03-03,Huddersfield,1569.3371582,2018-03-03 00:00:00Hudde
2018-03-06,Huddersfield,1567.91723633,2018-03-06 00:00:00Hudde
2018-03-07,Huddersfield,1567.50036621,2018-03-07 00:00:00Hudde
2018-03-08,Huddersfield,1562.30187988,2018-03-08 00:00:00Hudde
2018-03-10,Huddersfield,1565.61437988,2018-03-10 00:00:00Hudde
2018-03-13,Huddersfield,1566.69189453,2018-03-13 00:00:00Hudde
2018-03-14,Huddersfield,1560.98156738,2018-03-14 00:00:00Hudde
2018-03-15,Huddersfield,1558.97680664,2018-03-15 00:00:00Hudde
2018-03-17,Huddersfield,1560.06274414,2018-03-17 00:00:00Hudde
2018-03-31,Huddersfield,1549.44555664,2018-03-31 00:00:00Hudde
2018-04-05,Huddersfield,1544.88806152,2018-04-05 00:00:00Hudde
2018-04-07,Huddersfield,1548.43469238,2018-04-07 00:00:00Hudde
2018-04-12,Huddersfield,1551.91247559,2018-04-12 00:00:00Hudde
2018-04-14,Huddersfield,1552.1953125,2018-04-14 00:00:00Hudde
2018-04-24,Huddersfield,1560.89306641,2018-04-24 00:00:00Hudde
2018-04-26,Huddersfield,1563.92956543,2018-04-26 00:00:00Hudde
2018-04-28,Huddersfield,1563.25341797,2018-04-28 00:00:00Hudde
2018-05-02,Huddersfield,1554.93994141,2018-05-02 00:00:00Hudde
2018-05-03,Huddersfield,1554.01611328,2018-05-03 00:00:00Hudde
2018-05-06,Huddersfield,1552.49182129,2018-05-06 00:00:00Hudde
2018-05-09,Huddersfield,1561.32727051,2018-05-09 00:00:00Hudde
2018-05-13,Huddersfield,1569.1595459,2018-05-13 00:00:00Hudde
2018-05-26,Huddersfield,1565.44458008,2018-05-26 00:00:00Hudde
2018-07-26,Huddersfield,1562.91931152,2018-07-26 00:00:00Hudde
2018-08-02,Huddersfield,1562.94885254,2018-08-02 00:00:00Hudde
2018-08-09,Huddersfield,1563.9017334,2018-08-09 00:00:00Hudde
2018-08-11,Huddersfield,1564.29187012,2018-08-11 00:00:00Hudde
2018-08-16,Huddersfield,1558.25732422,2018-08-16 00:00:00Hudde
2018-08-19,Huddersfield,1561.01184082,2018-08-19 00:00:00Hudde
2018-08-23,Huddersfield,1559.43554688,2018-08-23 00:00:00Hudde
2018-08-25,Huddersfield,1555.66650391,2018-08-25 00:00:00Hudde
2018-08-30,Huddersfield,1554.16027832,2018-08-30 00:00:00Hudde
2018-09-01,Huddersfield,1551.69665527,2018-09-01 00:00:00Hudde
2018-09-15,Huddersfield,1557.13659668,2018-09-15 00:00:00Hudde
2018-09-18,Huddersfield,1550.21887207,2018-09-18 00:00:00Hudde
2018-09-19,Huddersfield,1548.38586426,2018-09-19 00:00:00Hudde
2018-09-20,Huddersfield,1546.44958496,2018-09-20 00:00:00Hudde
2018-09-22,Huddersfield,1548.79077148,2018-09-22 00:00:00Hudde
2018-09-29,Huddersfield,1543.91479492,2018-09-29 00:00:00Hudde
2018-10-02,Huddersfield,1540.80029297,2018-10-02 00:00:00Hudde
2018-10-03,Huddersfield,1540.72741699,2018-10-03 00:00:00Hudde
2018-10-04,Huddersfield,1534.52648926,2018-10-04 00:00:00Hudde
2018-10-06,Huddersfield,1536.36816406,2018-10-06 00:00:00Hudde
2018-10-20,Huddersfield,1541.17163086,2018-10-20 00:00:00Hudde
2018-10-23,Huddersfield,1539.41650391,2018-10-23 00:00:00Hudde
2018-10-24,Huddersfield,1540.00402832,2018-10-24 00:00:00Hudde
2018-10-25,Huddersfield,1539.52636719,2018-10-25 00:00:00Hudde
2018-10-27,Huddersfield,1542.15039062,2018-10-27 00:00:00Hudde
2018-11-05,Huddersfield,1534.94287109,2018-11-05 00:00:00Hudde
2018-11-06,Huddersfield,1542.56616211,2018-11-06 00:00:00Hudde
2018-11-07,Huddersfield,1536.15673828,2018-11-07 00:00:00Hudde
2018-11-08,Huddersfield,1542.1817627,2018-11-08 00:00:00Hudde
2018-11-10,Huddersfield,1541.00183105,2018-11-10 00:00:00Hudde
2018-11-25,Huddersfield,1542.81530762,2018-11-25 00:00:00Hudde
2018-11-27,Huddersfield,1559.3293457,2018-11-27 00:00:00Hudde
2018-11-28,Huddersfield,1558.59106445,2018-11-28 00:00:00Hudde
2018-11-29,Huddersfield,1557.7532959,2018-11-29 00:00:00Hudde
2018-12-01,Huddersfield,1560.36608887,2018-12-01 00:00:00Hudde
2018-12-04,Huddersfield,1552.36437988,2018-12-04 00:00:00Hudde
2018-12-08,Huddersfield,1548.58776855,2018-12-08 00:00:00Hudde
2018-12-11,Huddersfield,1547.16320801,2018-12-11 00:00:00Hudde
2018-12-12,Huddersfield,1550.33129883,2018-12-12 00:00:00Hudde
2018-12-13,Huddersfield,1548.33654785,2018-12-13 00:00:00Hudde
2018-12-15,Huddersfield,1546.14440918,2018-12-15 00:00:00Hudde
2018-12-22,Huddersfield,1538.47546387,2018-12-22 00:00:00Hudde
2018-12-26,Huddersfield,1527.59423828,2018-12-26 00:00:00Hudde
2018-12-29,Huddersfield,1525.50305176,2018-12-29 00:00:00Hudde
2019-01-02,Huddersfield,1519.84594727,2019-01-02 00:00:00Hudde
2019-01-12,Huddersfield,1512.60400391,2019-01-12 00:00:00Hudde
2019-01-20,Huddersfield,1515.48303223,2019-01-20 00:00:00Hudde
2019-01-29,Huddersfield,1513.49768066,2019-01-29 00:00:00Hudde
2019-02-02,Huddersfield,1508.2902832,2019-02-02 00:00:00Hudde
2019-02-09,Huddersfield,1505.05993652,2019-02-09 00:00:00Hudde
2019-02-12,Huddersfield,1502.59545898,2019-02-12 00:00:00Hudde
2019-02-13,Huddersfield,1498.4888916,2019-02-13 00:00:00Hudde
2019-02-14,Huddersfield,1502.36547852,2019-02-14 00:00:00Hudde
2019-02-19,Huddersfield,1501.42004395,2019-02-19 00:00:00Hudde
2019-02-20,Huddersfield,1500.81713867,2019-02-20 00:00:00Hudde
2019-02-21,Huddersfield,1501.49829102,2019-02-21 00:00:00Hudde
2019-02-23,Huddersfield,1504.47705078,2019-02-23 00:00:00Hudde
2019-02-26,Huddersfield,1499.30126953,2019-02-26 00:00:00Hudde
2019-03-02,Huddersfield,1510.31066895,2019-03-02 00:00:00Hudde
2019-03-05,Huddersfield,1505.89038086,2019-03-05 00:00:00Hudde
2019-03-06,Huddersfield,1507.35375977,2019-03-06 00:00:00Hudde
2019-03-07,Huddersfield,1514.26782227,2019-03-07 00:00:00Hudde
2019-03-09,Huddersfield,1512.52001953,2019-03-09 00:00:00Hudde
2019-03-12,Huddersfield,1504.2166748,2019-03-12 00:00:00Hudde
2019-03-13,Huddersfield,1504.73291016,2019-03-13 00:00:00Hudde
2019-03-14,Huddersfield,1510.20874023,2019-03-14 00:00:00Hudde
2019-03-16,Huddersfield,1516.38549805,2019-03-16 00:00:00Hudde
2019-03-30,Huddersfield,1513.46142578,2019-03-30 00:00:00Hudde
2019-04-06,Huddersfield,1509.49047852,2019-04-06 00:00:00Hudde
2019-04-09,Huddersfield,1500.92553711,2019-04-09 00:00:00Hudde
2019-04-10,Huddersfield,1502.44384766,2019-04-10 00:00:00Hudde
2019-04-11,Huddersfield,1500.96081543,2019-04-11 00:00:00Hudde
2019-04-13,Huddersfield,1504.8236084,2019-04-13 00:00:00Hudde
2019-04-16,Huddersfield,1503.23156738,2019-04-16 00:00:00Hudde
2019-04-17,Huddersfield,1501.43310547,2019-04-17 00:00:00Hudde
2019-04-18,Huddersfield,1502.85083008,2019-04-18 00:00:00Hudde
2019-04-20,Huddersfield,1505.00732422,2019-04-20 00:00:00Hudde
2019-04-26,Huddersfield,1500.09460449,2019-04-26 00:00:00Hudde
2019-04-30,Huddersfield,1499.18261719,2019-04-30 00:00:00Hudde
2019-05-01,Huddersfield,1495.79431152,2019-05-01 00:00:00Hudde
2019-05-02,Huddersfield,1491.88378906,2019-05-02 00:00:00Hudde
2019-05-05,Huddersfield,1495.1673584,2019-05-05 00:00:00Hudde
2019-05-07,Huddersfield,1501.94238281,2019-05-07 00:00:00Hudde
2019-05-08,Huddersfield,1509.77978516,2019-05-08 00:00:00Hudde
2019-05-09,Huddersfield,1514.8704834,2019-05-09 00:00:00Hudde
2019-05-12,Huddersfield,1515.80615234,2019-05-12 00:00:00Hudde
2016-08-04,Fulham,1421.31262207,2016-08-04 00:00:00Fulha
2016-08-05,Fulham,1422.63391113,2016-08-05 00:00:00Fulha
2016-08-13,Fulham,1434.19238281,2016-08-13 00:00:00Fulha
2016-08-16,Fulham,1443.90576172,2016-08-16 00:00:00Fulha
2016-08-18,Fulham,1446.68762207,2016-08-18 00:00:00Fulha
2016-08-20,Fulham,1446.70117188,2016-08-20 00:00:00Fulha
2016-08-24,Fulham,1446.03662109,2016-08-24 00:00:00Fulha
2016-08-25,Fulham,1446.04699707,2016-08-25 00:00:00Fulha
2016-08-27,Fulham,1438.96606445,2016-08-27 00:00:00Fulha
2016-09-10,Fulham,1447.94152832,2016-09-10 00:00:00Fulha
2016-09-13,Fulham,1439.30444336,2016-09-13 00:00:00Fulha
2016-09-14,Fulham,1437.22143555,2016-09-14 00:00:00Fulha
2016-09-15,Fulham,1439.31066895,2016-09-15 00:00:00Fulha
2016-09-17,Fulham,1437.66882324,2016-09-17 00:00:00Fulha
2016-09-24,Fulham,1436.63525391,2016-09-24 00:00:00Fulha
2016-09-27,Fulham,1418.18273926,2016-09-27 00:00:00Fulha
2016-09-28,Fulham,1424.73840332,2016-09-28 00:00:00Fulha
2016-09-29,Fulham,1423.9720459,2016-09-29 00:00:00Fulha
2016-10-01,Fulham,1423.4161377,2016-10-01 00:00:00Fulha
2016-10-15,Fulham,1415.22192383,2016-10-15 00:00:00Fulha
2016-10-18,Fulham,1427.89807129,2016-10-18 00:00:00Fulha
2016-10-19,Fulham,1432.30004883,2016-10-19 00:00:00Fulha
2016-10-20,Fulham,1431.38842773,2016-10-20 00:00:00Fulha
2016-10-22,Fulham,1430.08557129,2016-10-22 00:00:00Fulha
2016-10-29,Fulham,1424.95922852,2016-10-29 00:00:00Fulha
2016-11-01,Fulham,1441.70776367,2016-11-01 00:00:00Fulha
2016-11-02,Fulham,1447.03491211,2016-11-02 00:00:00Fulha
2016-11-03,Fulham,1442.67895508,2016-11-03 00:00:00Fulha
2016-11-04,Fulham,1440.85644531,2016-11-04 00:00:00Fulha
2016-11-19,Fulham,1456.45727539,2016-11-19 00:00:00Fulha
2016-11-22,Fulham,1456.40246582,2016-11-22 00:00:00Fulha
2016-11-23,Fulham,1455.19921875,2016-11-23 00:00:00Fulha
2016-11-24,Fulham,1454.11560059,2016-11-24 00:00:00Fulha
2016-11-26,Fulham,1452.91882324,2016-11-26 00:00:00Fulha
2016-12-03,Fulham,1449.19604492,2016-12-03 00:00:00Fulha
2016-12-06,Fulham,1464.76501465,2016-12-06 00:00:00Fulha
2016-12-07,Fulham,1465.23425293,2016-12-07 00:00:00Fulha
2016-12-08,Fulham,1462.56616211,2016-12-08 00:00:00Fulha
2016-12-10,Fulham,1462.8560791,2016-12-10 00:00:00Fulha
2016-12-13,Fulham,1463.98669434,2016-12-13 00:00:00Fulha
2016-12-17,Fulham,1467.44335938,2016-12-17 00:00:00Fulha
